Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 45 a 49 anos;11;11;Masculino;1;1;377;38
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 5 a 9 anos;2;2;Masculino;1;1;794;71
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 50 a 54 anos;12;12;Masculino;1;1;247;24
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 55 a 59 anos;13;13;Masculino;1;1;230;25
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 60 a 64 anos;14;14;Masculino;1;1;122;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 65 a 69 anos;15;15;Masculino;1;1;92;10
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 70 a 74 anos;16;16;Masculino;1;1;47;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;De 85 a 89 anos;19;19;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 20 a 24 anos;6;6;Feminino;2;2;94;9
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 25 a 29 anos;7;7;Feminino;2;2;80;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 10 a 14 anos;3;3;Masculino;1;1;48;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 20 a 24 anos;6;6;Masculino;1;1;67;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 5 a 9 anos;2;2;Masculino;1;1;42;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TIJUCAS DO SUL;4127601;4127601;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 10 a 14 anos;3;3;Feminino;2;2;41;10
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 15 a 17 anos;4;4;Feminino;2;2;74;12
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 20 a 24 anos;6;6;Feminino;2;2;78;16
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 25 a 29 anos;7;7;Feminino;2;2;50;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 30 a 34 anos;8;8;Feminino;2;2;41;8
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 40 a 44 anos;10;10;Feminino;2;2;24;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 5 a 9 anos;2;2;Feminino;2;2;51;16
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 10 a 14 anos;3;3;Masculino;1;1;44;11
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 20 a 24 anos;6;6;Masculino;1;1;27;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 25 a 29 anos;7;7;Masculino;1;1;49;12
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 35 a 39 anos;9;9;Masculino;1;1;39;8
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 40 a 44 anos;10;10;Masculino;1;1;48;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 5 a 9 anos;2;2;Masculino;1;1;41;9
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;TUNAS DO PARANÁ;4127882;4127882;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 10 a 14 anos;3;3;Feminino;2;2;30;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 20 a 24 anos;6;6;Feminino;2;2;74;13
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 25 a 29 anos;7;7;Feminino;2;2;27;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 5 a 9 anos;2;2;Feminino;2;2;43;12
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 10 a 14 anos;3;3;Masculino;1;1;32;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 20 a 24 anos;6;6;Masculino;1;1;50;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 25 a 29 anos;7;7;Masculino;1;1;37;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 40 a 44 anos;10;10;Masculino;1;1;29;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 45 a 49 anos;11;11;Masculino;1;1;44;7
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 5 a 9 anos;2;2;Masculino;1;1;38;13
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 20 a 24 anos;6;6;Feminino;2;2;44;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 5 a 9 anos;2;2;Feminino;2;2;57;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 20 a 24 anos;6;6;Masculino;1;1;33;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 10 a 14 anos;3;3;Feminino;2;2;236;23
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 15 a 17 anos;4;4;Feminino;2;2;102;12
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 18 a 19 anos;5;5;Feminino;2;2;124;12
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 20 a 24 anos;6;6;Feminino;2;2;235;23
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 25 a 29 anos;7;7;Feminino;2;2;360;32
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 30 a 34 anos;8;8;Feminino;2;2;318;32
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 35 a 39 anos;9;9;Feminino;2;2;219;22
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 40 a 44 anos;10;10;Feminino;2;2;240;24
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 45 a 49 anos;11;11;Feminino;2;2;210;19
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 5 a 9 anos;2;2;Feminino;2;2;268;27
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 50 a 54 anos;12;12;Feminino;2;2;66;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 55 a 59 anos;13;13;Feminino;2;2;102;10
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 65 a 69 anos;15;15;Feminino;2;2;40;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 10 a 14 anos;3;3;Masculino;1;1;333;36
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 15 a 17 anos;4;4;Masculino;1;1;196;18
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 18 a 19 anos;5;5;Masculino;1;1;77;8
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 20 a 24 anos;6;6;Masculino;1;1;283;29
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 25 a 29 anos;7;7;Masculino;1;1;361;31
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 30 a 34 anos;8;8;Masculino;1;1;358;33
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 35 a 39 anos;9;9;Masculino;1;1;270;27
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 40 a 44 anos;10;10;Masculino;1;1;165;19
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 45 a 49 anos;11;11;Masculino;1;1;177;17
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 5 a 9 anos;2;2;Masculino;1;1;245;29
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 50 a 54 anos;12;12;Masculino;1;1;61;6
9032;Unidade da Federação;41;Paraná;2;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;De 55 a 59 anos;13;13;Masculino;1;1;73;7
