Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Sexo;Sexo (código);Sexo (ordem);Emigrante, nascimento, ano;Emigrante, nascimento, ano (código);Emigrante, nascimento, ano (ordem);Emigrante, ano da partida, classe;Emigrante, ano da partida, classe (código);Emigrante, ano da partida, classe (ordem);Frequência;Observações
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1992;124;124;2010;142;142;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1993;125;125;2007;139;139;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1993;125;125;2009;141;141;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1993;125;125;2010;142;142;113;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2006;138;138;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2007;139;139;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2008;140;140;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2010;142;142;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2003;135;135;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2005;137;137;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2007;139;139;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1996;128;128;2006;138;138;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2003;135;135;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2005;137;137;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1997;129;129;2010;142;142;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2007;139;139;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2008;140;140;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2009;141;141;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2010;142;142;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;1999;131;131;2007;139;139;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2003;135;135;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2009;141;141;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2010;142;142;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;Feminino;2;2;2005;137;137;2008;140;140;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Masculino;1;1;1968;100;100;2008;140;140;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2010;142;142;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2007;139;139;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2006;138;138;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2008;140;140;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2010;142;142;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2007;139;139;X;X
9235;Município (2010);4100202;ADRIANÓPOLIS;2;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2006;138;138;X;X
9235;Município (2010);4100301;AGUDOS DO SUL;3;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2002;134;134;X;X
9235;Município (2010);4100301;AGUDOS DO SUL;3;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2009;141;141;X;X
9235;Município (2010);4100301;AGUDOS DO SUL;3;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2002;134;134;X;X
9235;Município (2010);4100301;AGUDOS DO SUL;3;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1966;98;98;2006;138;138;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1969;101;101;2005;137;137;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2004;136;136;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1973;105;105;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2008;140;140;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2004;136;136;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Masculino;1;1;2000;132;132;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1966;98;98;2006;138;138;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1969;101;101;2005;137;137;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2010;142;142;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1973;105;105;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2009;141;141;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2008;140;140;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2004;136;136;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1994;126;126;2008;140;140;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;1998;130;130;2008;140;140;X;X
9235;Município (2010);4100400;ALMIRANTE TAMANDARÉ;4;2010;8030;31/07/2010;Feminino;2;2;2000;132;132;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1958;90;90;2007;139;139;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2008;140;140;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2008;140;140;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2003;135;135;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2007;139;139;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2007;139;139;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2007;139;139;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2010;142;142;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2008;140;140;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2008;140;140;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2009;141;141;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2003;135;135;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2005;137;137;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2006;138;138;X;X
9235;Município (2010);4101804;ARAUCÁRIA;5;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2010;142;142;X;X
9235;Município (2010);4103107;BOCAIÚVA DO SUL;7;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2005;137;137;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2004;136;136;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2010;142;142;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Masculino;1;1;1992;124;124;2010;142;142;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Feminino;2;2;1969;101;101;2010;142;142;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2004;136;136;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2010;142;142;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Feminino;2;2;1990;122;122;2010;142;142;X;X
9235;Município (2010);4104006;CAMPINA GRANDE DO SUL;8;2010;8030;31/07/2010;Feminino;2;2;1992;124;124;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1962;94;94;2007;139;139;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1967;99;99;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2005;137;137;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1975;107;107;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1978;110;110;2005;137;137;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2002;134;134;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2004;136;136;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2008;140;140;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1982;114;114;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1984;116;116;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1992;124;124;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Masculino;1;1;1995;127;127;2005;137;137;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1942;74;74;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1957;89;89;2004;136;136;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1958;90;90;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1962;94;94;2007;139;139;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1967;99;99;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2005;137;137;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2007;139;139;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1975;107;107;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2009;141;141;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1978;110;110;2005;137;137;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2002;134;134;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2004;136;136;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2006;138;138;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2008;140;140;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1982;114;114;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1984;116;116;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1992;124;124;2010;142;142;X;X
9235;Município (2010);4104204;CAMPO LARGO;9;2010;8030;31/07/2010;Feminino;2;2;1995;127;127;2005;137;137;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Masculino;1;1;1962;94;94;2009;141;141;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Masculino;1;1;1972;104;104;2006;138;138;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2010;142;142;69;6
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2004;136;136;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Feminino;2;2;1962;94;94;2009;141;141;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Feminino;2;2;1972;104;104;2006;138;138;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2010;142;142;X;X
9235;Município (2010);4104253;CAMPO MAGRO;10;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2004;136;136;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1948;80;80;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1962;94;94;2001;133;133;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1962;94;94;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1963;95;95;2006;138;138;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1964;96;96;2007;139;139;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1968;100;100;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1970;102;102;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1971;103;103;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1974;106;106;2007;139;139;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1977;109;109;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1979;111;111;2004;136;136;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2003;135;135;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1981;113;113;2005;137;137;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2001;133;133;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1983;115;115;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1985;117;117;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2005;137;137;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1986;118;118;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1987;119;119;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;1989;121;121;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Masculino;1;1;2005;137;137;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1948;80;80;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1950;82;82;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1962;94;94;2001;133;133;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1962;94;94;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2007;139;139;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1964;96;96;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1968;100;100;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1970;102;102;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1971;103;103;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1974;106;106;2007;139;139;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1977;109;109;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1979;111;111;2004;136;136;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2002;134;134;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2003;135;135;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1981;113;113;2005;137;137;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2001;133;133;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1983;115;115;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1985;117;117;2005;137;137;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2005;137;137;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2006;138;138;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1986;118;118;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2008;140;140;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1987;119;119;2009;141;141;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1988;120;120;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;1989;121;121;2010;142;142;X;X
9235;Município (2010);4105805;COLOMBO;12;2010;8030;31/07/2010;Feminino;2;2;2005;137;137;2008;140;140;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Masculino;1;1;1976;108;108;2010;142;142;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Masculino;1;1;1980;112;112;2007;139;139;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Masculino;1;1;1988;120;120;2009;141;141;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Masculino;1;1;1990;122;122;2010;142;142;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Feminino;2;2;1976;108;108;2010;142;142;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Feminino;2;2;1980;112;112;2007;139;139;X;X
